"Christiano Mullett,M,cmullettan@arizona.edu,11041049,920087.4166666666"
"Aldo Crutch,M,acrutchao@uol.com.br,6231083,519256.9166666667"
"Jamal Matterson,M,jmattersonaq@bbb.org,18838235,1569852.9166666667"
"Heall Gierek,M,hgierekar@photobucket.com,14160807,1180067.25"
"Casandra Tierney,B,ctierneyas@ocn.ne.jp,13150488,1095874.0"
"Harlan Hargreaves,M,hhargreavesat@redcross.org,9718573,809881.0833333334"
"Jonathon Fairbairn,M,jfairbairnau@flickr.com,17086090,1423840.8333333333"
"Kay Bordone,F,kbordoneav@bandcamp.com,16852841,1404403.4166666667"
"Trenton Reaveley,M,treaveleyaw@sfgate.com,7703839,641986.5833333334"
"Renato Riceards,M,rriceardsax@rakuten.co.jp,2261075,188422.91666666666"
"Glenden Longbottom,M,glongbottomay@bbc.co.uk,14300391,1191699.25"
"Duffie Hierro,M,dhierroaz@oakley.com,17008462,1417371.8333333333"
"Lewiss Breukelman,M,lbreukelmanb0@mac.com,9596827,799735.5833333334"
"Iago Klamman,M,iklammanb1@tumblr.com,7224083,602006.9166666666"
"Shelby Underdown,M,sunderdownb2@studiopress.com,17435660,1452971.6666666667"
"Moyra Clift,F,mcliftb3@yahoo.co.jp,1697876,141489.66666666666"
"Laetitia Louch,F,llouchb4@theglobeandmail.com,17649928,1470827.3333333333"
"Mitchael Kleinsmuntz,P,mkleinsmuntzb5@ucoz.ru,16434807,1369567.25"
"Bernarr Kinvan,M,bkinvanb6@tripadvisor.com,16223519,1351959.9166666667"
"Bogart Blazewicz,M,bblazewiczb7@indiatimes.com,5887324,490610.3333333333"
"Lambert Fraser,M,lfraserb8@cargocollective.com,19872920,1656076.6666666667"
"Kary Agott,F,kagottb9@usa.gov,13051273,1087606.0833333333"
"Abbye Alleyne,F,aalleyneba@boston.com,16957057,1413088.0833333333"
"Falito Tesyro,M,ftesyrobb@sbwire.com,11857017,988084.75"
"Pamelina Bucher,F,pbucherbc@answers.com,16509028,1375752.3333333333"
"Jessee Chalcraft,M,jchalcraftbd@flavors.me,12487635,1040636.25"
"Chelsae De Vaux,F,cdevauxbe@prweb.com,15629071,1302422.5833333333"
"Starr Krolik,F,skrolikbf@icio.us,7037431,586452.5833333334"
"Read Bailiss,M,rbailissbg@skype.com,5815186,484598.8333333333"
"Monique Bolderoe,F,mbolderoebh@e-recht24.de,3062814,255234.5"
"Meg Cogzell,F,mcogzellbi@vkontakte.ru,10390187,865848.9166666666"
"Leicester Dietmar,M,ldietmarbj@cocolog-nifty.com,16047253,1337271.0833333333"
"Thekla Grayston,F,tgraystonbk@nature.com,17004537,1417044.75"
"Timothy Angerstein,M,tangersteinbl@archive.org,12639287,1053273.9166666667"
"Culver Storre,M,cstorrebn@people.com.cn,3063114,255259.5"
"Pace Struan,M,pstruanbo@whitehouse.gov,1317431,109785.91666666667"
"Kippy Satterthwaite,N,ksatterthwaitebp@bbc.co.uk,4132981,344415.0833333333"
"Linc Loveland,M,llovelandbq@godaddy.com,3926449,327204.0833333333"
"Penn Yarrall,M,pyarrallbr@independent.co.uk,6056836,504736.3333333333"
"Raynor Whittles,M,rwhittlesbs@columbia.edu,13664973,1138747.75"
"Jefferson Leborgne,M,jleborgnebt@cloudflare.com,4047069,337255.75"
"Nanette O'Kieran,F,nokieranbu@elegantthemes.com,10728849,894070.75"
"Abraham Borwick,M,aborwickbv@wsj.com,4253367,354447.25"
"Kariotta Enrdigo,F,kenrdigobw@drupal.org,10460092,871674.3333333334"
"Tod Kighly,M,tkighlybx@disqus.com,5894472,491206.0"
"Thea Weddup,F,tweddupby@youku.com,11520707,960058.9166666666"
"Juana Tinghill,F,jtinghillbz@ibm.com,19481001,1623416.75"
"Bondon Cumpsty,M,bcumpstyc1@amazonaws.com,4571077,380923.0833333333"
"Freddy Cowe,M,fcowec2@wisc.edu,1196505,99708.75"
"Brynne Ottawell,F,bottawellc3@cyberchimps.com,4010515,334209.5833333333"
"Sergio Stiebler,M,sstieblerc4@mozilla.org,5558725,463227.0833333333"
"Mahmoud Snuggs,M,msnuggsc5@msu.edu,9945907,828825.5833333334"
"Dixie Garric,F,dgarricc6@rediff.com,18992442,1582703.5"
"Hirsch McMichell,M,hmcmichellc7@scribd.com,13540312,1128359.3333333333"
"Ava Hollingshead,F,ahollingsheadc8@reference.com,16623123,1385260.25"
"Corina Bownass,F,cbownassc9@smugmug.com,18025704,1502142.0"
"Charissa Rounds,F,croundsca@qq.com,18723798,1560316.5"
"Nevil Colquite,M,ncolquitecb@cyberchimps.com,8347011,695584.25"
"Malchy De Beauchemp,M,mdebeauchempcc@hao123.com,12960591,1080049.25"
"Heall Healey,M,hhealeycd@is.gd,16393139,1366094.9166666667"
"Gauthier Ravelus,M,graveluscf@patch.com,18899678,1574973.1666666667"
"Nickie Jordanson,F,njordansoncg@mashable.com,3010787,250898.91666666666"
"Janek Burberye,M,jburberyech@stanford.edu,12991613,1082634.4166666667"
"Frants Belt,G,fbeltci@devhub.com,18764998,1563749.8333333333"
"Titus Perschke,M,tperschkecj@miibeian.gov.cn,8261480,688456.6666666666"
"Kelwin Oles,G,kolesck@about.me,14386846,1198903.8333333333"
"Rosco Cromer,M,rcromercl@census.gov,3865539,322128.25"
"Cull Suttling,M,csuttlingcm@google.com.hk,17740927,1478410.5833333333"
"Sarajane Trudgeon,F,strudgeoncn@salon.com,18846659,1570554.9166666667"
"Derby Allman,M,dallmanco@google.com.br,12196254,1016354.5"
"Gannie Berrick,A,gberrickcp@wufoo.com,14843034,1236919.5"
"Jemie Velde,F,jveldecq@bravesites.com,6661433,555119.4166666666"
"Delainey Konzelmann,P,dkonzelmanncr@ox.ac.uk,14341851,1195154.25"
"Hyacintha Kersley,A,hkersleycs@prweb.com,13221442,1101786.8333333333"
"Kenna Garnham,F,kgarnhamct@cafepress.com,13535098,1127924.8333333333"
"Tudor Ygo,M,tygocu@forbes.com,2000940,166745.0"
"Jeniece Abela,F,jabelacv@cbslocal.com,4379701,364975.0833333333"
"Maximilian Fletcher,M,mfletchercw@squarespace.com,3659911,304992.5833333333"
"Lonee Duckham,F,lduckhamcx@arizona.edu,17343952,1445329.3333333333"
"Dean Pyecroft,M,dpyecroftcy@unc.edu,15760076,1313339.6666666667"
"Sammy Lantoph,M,slantophcz@cyberchimps.com,4495749,374645.75"
"Lilah McDermot,F,lmcdermotd0@bloomberg.com,18884827,1573735.5833333333"
"Doreen Ashlin,F,dashlind1@lycos.com,9036301,753025.0833333334"
"Peria Le Clercq,F,pleclercqd2@msn.com,1020628,85052.33333333333"
"Mathias Monaghan,M,mmonaghand3@e-recht24.de,12013333,1001111.0833333334"
"Kacie Matsell,F,kmatselld4@techcrunch.com,3285290,273774.1666666667"
"Templeton Littlechild,M,tlittlechildd5@joomla.org,10011548,834295.6666666666"
"Stephie Torrans,F,storransd6@phpbb.com,18854780,1571231.6666666667"
"Hilary Warry,F,hwarryd7@moonfruit.com,10000091,833340.9166666666"
"Agnella Persitt,F,apersittd8@unblog.fr,12820327,1068360.5833333333"
"Renee Haberjam,F,rhaberjamd9@spiegel.de,10892587,907715.5833333334"
"Emlynne Lesurf,F,elesurfda@npr.org,10222131,851844.25"
"Sapphira Stuther,F,sstutherdb@google.co.jp,18606494,1550541.1666666667"
"Maire Libermore,F,mlibermoredd@ox.ac.uk,13143601,1095300.0833333333"
"Grace MacWhirter,F,gmacwhirterde@whitehouse.gov,17859495,1488291.25"
"Clarinda MacMickan,F,cmacmickandf@jigsy.com,1233695,102807.91666666667"
"Idalina Martini,G,imartinidg@chronoengine.com,9532907,794408.9166666666"
"Egbert Lively,M,elivelydh@simplemachines.org,19241009,1603417.4166666667"
"Morry Burleton,M,mburletondi@cdc.gov,15262636,1271886.3333333333"
"Vin Earsman,M,vearsmandj@myspace.com,17520811,1460067.5833333333"
"Mamie Mouse,F,mmousedk@dmoz.org,8089063,674088.5833333334"
"Gwendolen Barden,F,gbardendl@stumbleupon.com,12439087,1036590.5833333334"
"Donetta Logesdale,F,dlogesdaledm@msn.com,3187752,265646.0"
"Aubert Neagle,M,aneagledn@oracle.com,17520211,1460017.5833333333"
"Ewell Levee,M,eleveedo@earthlink.net,9298963,774913.5833333334"
"Gabrielle Pelling,F,gpellingdp@cpanel.net,13133672,1094472.6666666667"
"Barrie Attenborough,F,battenboroughdq@yandex.ru,15134727,1261227.25"
"Marwin Pears,A,mpearsdr@techcrunch.com,19728965,1644080.4166666667"
"Salomon Cawood,M,scawoodds@tinyurl.com,12327067,1027255.5833333334"
"Olag Forlonge,N,oforlongedt@blogger.com,17653022,1471085.1666666667"
"Britte Ropars,F,broparsdu@scribd.com,3921301,326775.0833333333"
"Merwin Duguid,M,mduguiddv@bravesites.com,8574841,714570.0833333334"
"Dulcine Sollowaye,F,dsollowayedw@163.com,9267525,772293.75"
"Tiffy Orrin,F,torrindx@businessweek.com,7444203,620350.25"
"Em Elmhurst,N,eelmhurstdy@virginia.edu,3786546,315545.5"
"Rowan Poundsford,M,rpoundsforddz@sina.com.cn,16795178,1399598.1666666667"
"Iormina Ryburn,F,iryburne0@woothemes.com,16550108,1379175.6666666667"
"Martha Heberden,N,mheberdene1@icio.us,1987590,165632.5"
"Rosetta Kerwood,F,rkerwoode2@cpanel.net,19184154,1598679.5"
"Falito Pau,M,fpaue3@freewebs.com,19525206,1627100.5"
"Georas Jinks,G,gjinkse4@home.pl,18669604,1555800.3333333333"
"Margaretta Quainton,F,mquaintone5@cbsnews.com,6727178,560598.1666666666"
"Hy Brunke,M,hbrunkee6@businessinsider.com,13573653,1131137.75"
"Tabitha Redmond,F,tredmonde7@ow.ly,4404776,367064.6666666667"
"Oralia Redington,F,oredingtone8@gravatar.com,1954302,162858.5"
"Base Yoakley,M,byoakleyea@cnbc.com,15214330,1267860.8333333333"
"Pollyanna Tainton,F,ptaintoneb@chicagotribune.com,3627502,302291.8333333333"
"Quinn Luten,M,qlutenec@salon.com,13288440,1107370.0"
"Lou Sharkey,F,lsharkeyed@sitemeter.com,8539732,711644.3333333334"
"Eddy Baudichon,F,ebaudichonee@nsw.gov.au,3597335,299777.9166666667"
"Alida Deex,F,adeexef@sakura.ne.jp,14568430,1214035.8333333333"
"Fran Antley,M,fantleyeg@google.de,19575098,1631258.1666666667"
"Claire Charlotte,M,ccharlotteeh@slashdot.org,4304198,358683.1666666667"
"Hamel Housbey,M,hhousbeyei@mashable.com,10113420,842785.0"
"Simona Handasyde,G,shandasydeej@archive.org,9917950,826495.8333333334"
"Isahella Redsall,F,iredsallek@t.co,18288227,1524018.9166666667"
"Fons MacCrosson,M,fmaccrossonel@bbc.co.uk,10950487,912540.5833333334"
"Burt Olliff,M,bolliffem@archive.org,12826888,1068907.3333333333"
"Andrea Kasper,A,akasperen@rakuten.co.jp,14729223,1227435.25"
"Marketa Fussell,F,mfusselleo@ibm.com,13507617,1125634.75"
"Kurtis Formilli,M,kformilliep@rambler.ru,9226309,768859.0833333334"
"Rand Asch,M,rascheq@netvibes.com,13552031,1129335.9166666667"
"Farleigh Trevear,M,ftrevearer@answers.com,5263962,438663.5"
"Babara Feldmus,F,bfeldmuses@sakura.ne.jp,2773789,231149.08333333334"
"Krisha Gemnett,A,kgemnettet@china.com.cn,6086129,507177.4166666667"
"Lena Sambidge,F,lsambidgeeu@pbs.org,4568460,380705.0"
"Nicholle Chittey,F,nchitteyev@sbwire.com,5574656,464554.6666666667"
"Marni Poser,F,mposerew@mapy.cz,2022554,168546.16666666666"
"Debby Tremmil,F,dtremmilex@irs.gov,15607801,1300650.0833333333"
"Jehu Cuttings,M,jcuttingsey@auda.org.au,16900511,1408375.9166666667"
"Germaine Petow,M,gpetowez@techcrunch.com,6860652,571721.0"
"Lillis Biermatowicz,F,lbiermatowiczf0@jalbum.net,5418340,451528.3333333333"
"Milissent Saintpierre,F,msaintpierref1@go.com,11253571,937797.5833333334"
"Jordan Caccavari,M,jcaccavarif2@barnesandnoble.com,5057280,421440.0"
"Dasie Bertenshaw,F,dbertenshawf3@livejournal.com,4969170,414097.5"
"Barb Trustrie,F,btrustrief4@ucla.edu,10424784,868732.0"
"Torrey Grabert,M,tgrabertf5@dagondesign.com,5813515,484459.5833333333"
"Felike Gerner,M,fgernerf6@webeden.co.uk,17099853,1424987.75"
"Marillin Radborn,F,mradbornf8@goo.gl,4695524,391293.6666666667"
"Lesley Joynt,M,ljoyntf9@google.com.br,10546021,878835.0833333334"
"Burtie Emeney,M,bemeneyfa@uiuc.edu,16747066,1395588.8333333333"
"Fransisco Mayou,M,fmayoufb@zdnet.com,7052393,587699.4166666666"
"Ranna Pavlik,F,rpavlikfc@printfriendly.com,2169523,180793.58333333334"
"Louella Zapata,F,lzapatafd@ehow.com,19948567,1662380.5833333333"
"Clayton Straker,M,cstrakerfe@imageshack.us,8353193,696099.4166666666"
"Mirilla Carnduff,F,mcarnduffff@dot.gov,1024373,85364.41666666667"
"Hans O'Mullally,M,homullallyfg@sohu.com,9487026,790585.5"
"Luis Kersley,M,lkersleyfh@biglobe.ne.jp,5982969,498580.75"
"Reade Beal,M,rbealfi@deliciousdays.com,12980872,1081739.3333333333"
"Edgardo Schrei,M,eschreifj@nsw.gov.au,5893557,491129.75"
"Cathrin Stoneley,F,cstoneleyfk@seattletimes.com,1725712,143809.33333333334"
"Maighdiln Moatt,P,mmoattfl@google.it,19085114,1590426.1666666667"
"Arty Hinchon,M,ahinchonfm@unesco.org,8946994,745582.8333333334"
"Brockie Thurlow,M,bthurlowfn@dailymotion.com,18762872,1563572.6666666667"
"Ewell Whettleton,M,ewhettletonfo@goo.gl,7636943,636411.9166666666"
"Raynor Coutts,M,rcouttsfp@imageshack.us,4638633,386552.75"
"Dru Ingilson,M,dingilsonfq@vk.com,8210145,684178.75"
"Farlay Rapo,M,frapofr@people.com.cn,16981120,1415093.3333333333"
"Ariel Press,G,apressfs@nps.gov,19752839,1646069.9166666667"
"Felike Castellani,M,fcastellanift@cam.ac.uk,15278130,1273177.5"
"Eadith D'Alesco,F,edalescofu@aol.com,14072518,1172709.8333333333"
"Kinsley Lambourne,M,klambournefv@go.com,15396756,1283063.0"
"Oberon Sydall,M,osydallfx@yellowbook.com,1270843,105903.58333333333"
"Abbey Girardetti,M,agirardettify@mapy.cz,19220859,1601738.25"
"Rosmunda Gard,F,rgardfz@independent.co.uk,3219119,268259.9166666667"
"Don Ferreira,M,dferreirag0@altervista.org,19579729,1631644.0833333333"
"Ban Le Sieur,M,blesieurg1@wordpress.org,9251404,770950.3333333334"
"Ilyssa Bowhay,F,ibowhayg2@spotify.com,3921319,326776.5833333333"
"Jackquelin Alsobrook,F,jalsobrookg3@newsvine.com,12526563,1043880.25"
"Jeddy covino,M,jcovinog4@toplist.cz,9018420,751535.0"
"Judith Oxtaby,F,joxtabyg5@go.com,9821903,818491.9166666666"
"Nydia Wibrow,F,nwibrowg6@artisteer.com,8643348,720279.0"
"Kath Daouse,F,kdaouseg7@sitemeter.com,12926677,1077223.0833333333"
"Emlen Nation,M,enationg8@ocn.ne.jp,2056996,171416.33333333334"
"Adele Kabisch,F,akabischg9@admin.ch,11260131,938344.25"
"Irma Summerson,F,isummersonga@newyorker.com,19305136,1608761.3333333333"
"Frazier Avery,M,faverygb@home.pl,10762711,896892.5833333334"
"Isidora Wilks,F,iwilksgc@constantcontact.com,9291336,774278.0"
"Corby Sturzaker,M,csturzakergd@craigslist.org,8679730,723310.8333333334"
"Ammamaria Tossell,F,atossellge@bizjournals.com,3545698,295474.8333333333"
"Theresa Dillintone,F,tdillintonegf@skype.com,15030085,1252507.0833333333"
"Ameline Cosgry,F,acosgrygg@qq.com,4103239,341936.5833333333"
"Paddie Manass,M,pmanassgh@google.nl,8835299,736274.9166666666"
"Maurizio Harpham,M,mharphamgj@ibm.com,6513543,542795.25"
"Forest Staveley,M,fstaveleygl@google.co.jp,13602834,1133569.5"
"De witt Grainge,M,dgraingegm@hugedomains.com,12300262,1025021.8333333334"
"Merline Rudyard,F,mrudyardgn@weibo.com,14588688,1215724.0"
"Gerta Blaxlande,F,gblaxlandegp@csmonitor.com,10285922,857160.1666666666"
"Lefty Thody,M,lthodygq@dot.gov,7512138,626011.5"
"Mikkel Pennone,A,mpennonegs@psu.edu,19201399,1600116.5833333333"
"Cornelius Broadbere,M,cbroadberegt@ucsd.edu,5668793,472399.4166666667"
"Barnett Sandom,M,bsandomgu@scientificamerican.com,6927872,577322.6666666666"
"Alexio Crump,M,acrumpgv@china.com.cn,8935730,744644.1666666666"
"Logan Maypother,M,lmaypothergx@spiegel.de,13367694,1113974.5"
"Jaymee Rosenschein,F,jrosenscheingy@senate.gov,1871885,155990.41666666666"
"Curt McGourty,M,cmcgourtygz@illinois.edu,12476337,1039694.75"
"Dallas MacFaell,F,dmacfaellh0@google.ru,10341015,861751.25"
"Elisabetta Gerding,F,egerdingh1@quantcast.com,1954153,162846.08333333334"
"Alvin Sellack,B,asellackh2@census.gov,11376637,948053.0833333334"
"Calli Arnefield,F,carnefieldh3@unblog.fr,13186655,1098887.9166666667"
"Winnie Innett,M,winnetth4@yellowpages.com,13420015,1118334.5833333333"
"Bari Kenrat,F,bkenrath5@buzzfeed.com,8105284,675440.3333333334"
"Terrill Steagall,M,tsteagallh6@cbc.ca,10623273,885272.75"
"Chilton Deex,M,cdeexh8@virginia.edu,2720901,226741.75"
"Tabbie Garn,M,tgarnh9@comcast.net,1395183,116265.25"
"Wolfgang McKendo,G,wmckendoha@php.net,7313378,609448.1666666666"
"Gherardo Lascell,M,glascellhb@google.cn,15417742,1284811.8333333333"
"Delphinia Enterle,F,denterlehc@github.com,18083493,1506957.75"
"Falito Kaygill,M,fkaygillhd@skype.com,10739384,894948.6666666666"
"Noni Melchior,F,nmelchiorhe@google.com.au,8972516,747709.6666666666"
"Niki Szymaniak,M,nszymaniakhf@mail.ru,7170300,597525.0"
"Lexie Ibert,F,liberthg@mysql.com,1808517,150709.75"
"Dedra Grinsted,F,dgrinstedhh@cbsnews.com,18865617,1572134.75"
"Gayler Esherwood,M,gesherwoodhi@free.fr,19364999,1613749.9166666667"
"Alina Reeme,F,areemehj@webnode.com,2369465,197455.41666666666"
"Bryna Sends,F,bsendshk@aboutads.info,16824107,1402008.9166666667"
"Kassie Devey,A,kdeveyhl@mozilla.com,2907737,242311.41666666666"
"Kiel Pyne,M,kpynehm@unc.edu,2339932,194994.33333333334"
"Correna Ansty,F,canstyho@quantcast.com,10807158,900596.5"
"Mellicent Landy,F,mlandyhp@ucoz.com,16100975,1341747.9166666667"
"Christean Kyncl,G,ckynclhq@narod.ru,10455921,871326.75"
"Sansone Bimrose,M,sbimroseht@ocn.ne.jp,11426080,952173.3333333334"
"Gibby Itzak,M,gitzakhu@blogs.com,15941998,1328499.8333333333"
"Russell Goodwins,N,rgoodwinshv@surveymonkey.com,9327505,777292.0833333334"
"Allard Scurlock,M,ascurlockhw@stanford.edu,14445505,1203792.0833333333"
"Junina Mallall,F,jmallallhx@de.vu,8842767,736897.25"
"Carolus Gavaran,M,cgavaranhy@nationalgeographic.com,4710434,392536.1666666667"
"Hayes Scain,M,hscainhz@businesswire.com,19116201,1593016.75"
"Ozzy Halle,M,ohallei0@washingtonpost.com,8137515,678126.25"
"Joann Buzza,F,jbuzzai1@redcross.org,9696195,808016.25"
"Lars MacGorrie,M,lmacgorriei3@delicious.com,1286269,107189.08333333333"
"Ara Feeley,F,afeeleyi4@wisc.edu,16343475,1361956.25"
"Ignatius Tookill,G,itookilli5@springer.com,5996852,499737.6666666667"
"Philly Zienkiewicz,F,pzienkiewiczi6@quantcast.com,8596285,716357.0833333334"
"Sondra Clowley,F,sclowleyi7@epa.gov,16557409,1379784.0833333333"
"Shayne Kondrachenko,G,skondrachenkoi8@themeforest.net,5819851,484987.5833333333"
"Dario Rickardes,M,drickardesia@list-manage.com,12020558,1001713.1666666666"
"Wilbert Sherrum,M,wsherrumib@alibaba.com,10923848,910320.6666666666"
"Dolley Yelyashev,F,dyelyashevic@time.com,10145508,845459.0"
"Juliet Defew,F,jdefewid@hubpages.com,14213703,1184475.25"
"Lavinia Arthy,F,larthyie@ovh.net,18044372,1503697.6666666667"
"Gussie Benedettini,F,gbenedettiniif@dailymail.co.uk,4032818,336068.1666666667"
"Elia Seals,M,esealsig@princeton.edu,8982432,748536.0"
"Pris Warkup,F,pwarkupih@cdc.gov,18872563,1572713.5833333333"
"Gearalt Powton,M,gpowtonii@berkeley.edu,12567090,1047257.5"
"Read Yearnes,M,ryearnesij@berkeley.edu,8900164,741680.3333333334"
"Shari Cabotto,F,scabottoik@house.gov,8221462,685121.8333333334"
"Waverly Summerbell,M,wsummerbellil@craigslist.org,13681126,1140093.8333333333"
"Clywd Bottleson,M,cbottlesonim@businesswire.com,10181770,848480.8333333334"
"Lea Abdon,F,labdonin@photobucket.com,18039791,1503315.9166666667"
"Moria Comazzo,F,mcomazzoio@bandcamp.com,8571483,714290.25"
"Oneida Taffrey,F,otaffreyip@washington.edu,9064339,755361.5833333334"
"Moise Chasmor,M,mchasmoriq@shareasale.com,13009897,1084158.0833333333"
"Florence Manson,G,fmansonir@wsj.com,10075205,839600.4166666666"
"Philipa Hackforth,F,phackforthis@plala.or.jp,12353808,1029484.0"
"Hewe Nehls,M,hnehlsit@webnode.com,7440560,620046.6666666666"
"Dell Egentan,F,degentaniu@seattletimes.com,14857953,1238162.75"
"Denice Schimaschke,F,dschimaschkeiv@yahoo.com,1636777,136398.08333333334"
"Conroy Reef,M,creefiw@tiny.cc,11971745,997645.4166666666"
"Dilly Bastone,M,dbastoneix@geocities.jp,13756429,1146369.0833333333"
"Candide Batte,F,cbatteiy@admin.ch,9765487,813790.5833333334"
"Vanessa Gair,G,vgairiz@oakley.com,3437395,286449.5833333333"
"Sawyer Gavaghan,P,sgavaghanj0@barnesandnoble.com,2410066,200838.83333333334"
"Gertrude Cowerd,F,gcowerdj1@state.tx.us,1959812,163317.66666666666"
"Royce Snedker,M,rsnedkerj2@addtoany.com,2377972,198164.33333333334"
"Derrek Naden,M,dnadenj3@ibm.com,3286792,273899.3333333333"
"Dot Danilchev,F,ddanilchevj4@comcast.net,17795307,1482942.25"
"Amelita Glowacha,F,aglowachaj5@irs.gov,12274576,1022881.3333333334"
"Yves Gentric,M,ygentricj6@goo.gl,2810154,234179.5"
"Skylar Lazare,M,slazarej7@goo.ne.jp,7199169,599930.75"
"Loria Lissandri,F,llissandrij8@wsj.com,11051415,920951.25"
"Jocko Petranek,M,jpetranekj9@flavors.me,1708418,142368.16666666666"
"Nealson Haskett,M,nhaskettja@prlog.org,13062257,1088521.4166666667"
"Yurik Tofts,P,ytoftsjb@businessinsider.com,8839041,736586.75"
"Sybilla Bagger,F,sbaggerjd@constantcontact.com,9668378,805698.1666666666"
"Winfield Halse,M,whalseje@artisteer.com,17035448,1419620.6666666667"
"Elfie Chilton,F,echiltonjf@fema.gov,11445246,953770.5"
"Ted Philler,M,tphillerjh@canalblog.com,2155408,179617.33333333334"
"Kingsly Leagas,M,kleagasji@com.com,10735163,894596.9166666666"
"Lorry Stuchberry,G,lstuchberryjj@dropbox.com,6396622,533051.8333333334"
"Milty Allibone,M,mallibonejk@t.co,2170968,180914.0"
"Hugh Stoute,M,hstoutejl@paginegialle.it,2099361,174946.75"
"Arne Iddens,M,aiddensjm@chicagotribune.com,3611558,300963.1666666667"
"Brigitte Perrins,F,bperrinsjo@printfriendly.com,6420617,535051.4166666666"
"Jennifer Basili,F,jbasilijp@creativecommons.org,10245163,853763.5833333334"
"Reidar Dowears,M,rdowearsjq@webs.com,7823243,651936.9166666666"
"Jaquenetta Cardo,F,jcardojr@theglobeandmail.com,1063343,88611.91666666667"
"Farley Emanuele,M,femanuelejs@mail.ru,17932294,1494357.8333333333"
"Dillon Pashenkov,G,dpashenkovjt@tumblr.com,16315189,1359599.0833333333"
"Mirabelle Bautiste,F,mbautisteju@gizmodo.com,2861241,238436.75"
"Beryl Vankeev,F,bvankeevjv@reddit.com,10077260,839771.6666666666"
"Morganne Rainbird,F,mrainbirdjw@constantcontact.com,15991273,1332606.0833333333"
"Haydon Micallef,M,hmicallefjx@wikimedia.org,13422201,1118516.75"
"Malissia Wannop,F,mwannopjy@google.ru,5932263,494355.25"
"Benedicto Dudman,M,bdudmanjz@mtv.com,6080380,506698.3333333333"
"Jerry Lippingwell,M,jlippingwellk0@zimbio.com,14358241,1196520.0833333333"
"Jaime Kidstoun,F,jkidstounk1@google.ca,10892734,907727.8333333334"
"Zelma Reboul,F,zreboulk2@economist.com,6299488,524957.3333333334"
"Laurie Coppins,M,lcoppinsk3@geocities.jp,14833071,1236089.25"
"Crin Trayte,F,ctraytek4@mashable.com,17150858,1429238.1666666667"
"Madge Toothill,A,mtoothillk5@cam.ac.uk,19009347,1584112.25"
"Eloise Lehrian,F,elehriank6@topsy.com,3885218,323768.1666666667"
"Reade McSperrin,B,rmcsperrink7@google.co.jp,8376139,698011.5833333334"
"Raleigh Gibb,M,rgibbk8@washingtonpost.com,1792642,149386.83333333334"
"Kinna Ducker,B,kduckerk9@usnews.com,5325311,443775.9166666667"
"Honor Bonde,F,hbondeka@globo.com,8146867,678905.5833333334"
"Hugibert Ingliby,M,hinglibykb@chron.com,13696870,1141405.8333333333"
"Xenia McDuffie,G,xmcduffiekc@sphinn.com,8038666,669888.8333333334"
"Bernardine Thombleson,F,bthomblesonkd@auda.org.au,9961922,830160.1666666666"
"Hyacinth Auston,F,haustonke@hud.gov,14054453,1171204.4166666667"
"Wainwright Walbrun,G,wwalbrunkf@privacy.gov.au,19627887,1635657.25"
"Layney Cudmore,F,lcudmorekg@chronoengine.com,14386838,1198903.1666666667"
"Ainslee Sucre,F,asucrekh@ucoz.ru,14599327,1216610.5833333333"
"Cody Heddy,F,cheddyki@123-reg.co.uk,6619068,551589.0"
"Issy Haggerwood,F,ihaggerwoodkj@ning.com,6277423,523118.5833333333"
"Evey Ewbanche,F,eewbanchekl@facebook.com,3792258,316021.5"
"Jodi Dole,M,jdolekm@buzzfeed.com,5421177,451764.75"
"Marina Windless,F,mwindlesskn@goo.gl,12533019,1044418.25"
"Manny Caldron,M,mcaldronko@cafepress.com,15391670,1282639.1666666667"
"Janka Tevelov,F,jtevelovkp@twitpic.com,18966045,1580503.75"
"Grazia Christoffe,F,gchristoffekq@cisco.com,14146180,1178848.3333333333"
"Zarah Weiner,G,zweinerkr@chron.com,10264287,855357.25"
"Maudie Olechnowicz,F,molechnowiczks@aol.com,16430283,1369190.25"
"Melvin Creagh,M,mcreaghkt@ezinearticles.com,16568638,1380719.8333333333"
"Keslie Ciubutaro,F,kciubutaroku@senate.gov,10161856,846821.3333333334"
"Betteann Oxlade,F,boxladekv@jimdo.com,18178387,1514865.5833333333"
"Broddie Baston,M,bbastonkw@msu.edu,5531784,460982.0"
"Inglis Abramamov,M,iabramamovkx@opera.com,5636862,469738.5"
"Linnea McFfaden,P,lmcffadenky@elpais.com,12334921,1027910.0833333334"
"Rennie Edsall,F,redsallkz@acquirethisname.com,13854794,1154566.1666666667"
"Lorry English,M,lenglishl0@wordpress.org,3553051,296087.5833333333"
"Lonni Probyn,F,lprobynl1@princeton.edu,2416684,201390.33333333334"
"Colleen Purple,F,cpurplel2@hud.gov,10757930,896494.1666666666"
"Karol Letterick,F,kletterickl3@ed.gov,3442701,286891.75"
"Selinda Carle,F,scarlel4@statcounter.com,7690305,640858.75"
"Mallissa Keep,F,mkeepl5@51.la,19770420,1647535.0"
"Theresina Tumilson,F,ttumilsonl6@washington.edu,1680550,140045.83333333334"
"Ferdinande Fogg,F,ffoggl7@fotki.com,9612505,801042.0833333334"
"Alaine Momford,P,amomfordl8@alexa.com,9216314,768026.1666666666"
"Valeda Lody,F,vlodyla@hibu.com,5195887,432990.5833333333"
